year,geography,state,section,parent_label,standard_variable,source_label,value,source_symbol,unit,value_type,formula,universe,publication,table,table_number,table_title,source_family,table_id,variable_id,variable_path,official_source_url,page,source_file,source_column,definition,comparability_group,comparability_status,extraction_method,verification_status,crosswalk_id,source_concept,cross_decade_relationship,recommended_series_record,counterpart_year,counterpart_section,counterpart_source_label,crosswalk_rationale,crosswalk_review_status,notes
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,foreign_born_population,Foreign-born population—Number,222301.0,,persons,reported,,Total population,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Foreign-born population—Number,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,foreign_born_population,yes,,,BC-2000-003,foreign-born population,direct_core_measure,yes,1990,Nativity and citizenship,Foreign born,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,foreign_born_naturalized_pct,Foreign-born population—Percent naturalized citizens,50.8,,percent,reported,,Foreign-born population,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Foreign-born population—Percent naturalized citizens,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,citizenship_foreign_born,yes,,,BC-2000-005,naturalized-citizen share of foreign-born population,comparable_after_derivation,no,1990,Nativity and citizenship,Derived from Naturalized citizen / Foreign born,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,foreign_born_pct,Foreign-born population—Percent of total population,25.1,,percent,reported,,Total population,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Foreign-born population—Percent of total population,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,foreign_born_pct,yes,,,BC-2000-004,foreign-born share of total population,comparable_reported_or_derived_share,yes,1990,Nativity and citizenship,Derived from Foreign born / All persons,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,native_population_pct_born_in_state,Native population—Percent born in state of residence,59.9,,percent,reported,,Native population,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Native population—Percent born in state of residence,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,nativity,unknown,,,BC-2000-002,native population percent born in state of residence,no_prior_direct_counterpart,no,1990,Nativity and citizenship,Native,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,population_age_5_plus,Population 5 years and over—Number,829455.0,,persons,reported,,Population 5 years and over,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Population 5 years and over—Number,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,language_spoken_at_home,yes,,,BC-2000-006,population age 5 and over,direct_same_universe,no,1990,Language spoken at home,Persons 5 years and over,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,population_age_5_plus_pct_different_house_1995,Population 5 years and over—Percent living in different house in 1995,37.2,,percent,reported,,Population 5 years and over,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Population 5 years and over—Percent living in different house in 1995,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,residential_mobility,unknown,,,BC-2000-007,residential mobility since 1995,no_prior_direct_counterpart,no,,,,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,language_home_other_than_english_age_18_plus,Speak a language other than English at home—Population 18 years and over—Number,222840.0,,persons,reported,,Population 18 years and over,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Speak a language other than English at home—Population 18 years and over—Number,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,language_spoken_at_home,partial,,,BC-2000-010,"language other than English at home, ages 18 and over",concept_family_only,no,1990,Language spoken at home,Persons 5 years and over,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,english_less_than_very_well_pct_language_other_age_18_plus,Speak a language other than English at home—Population 18 years and over—Percent who speak English less than very well,46.2,,percent,reported,,Population 18 years and over speaking a language other than English at home,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Speak a language other than English at home—Population 18 years and over—Percent who speak English less than very well,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,english_ability_by_language,partial,,,BC-2000-011,limited English among ages 18 and over speaking another language,concept_family_only,no,1990,Language spoken at home by ability to speak English,Speak English less than very well,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,language_home_other_than_english_age_5_17,Speak a language other than English at home—Population 5 to 17 years—Number,46272.0,,persons,reported,,Population 5 to 17 years,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Speak a language other than English at home—Population 5 to 17 years—Number,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,language_spoken_at_home,partial,,,BC-2000-008,"language other than English at home, ages 5 to 17",concept_family_age_bands_differ,no,1990,Language spoken at home,Persons 5 years and over,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,english_less_than_very_well_pct_language_other_age_5_17,Speak a language other than English at home—Population 5 to 17 years—Percent who speak English less than very well,24.5,,percent,reported,,Population 5 to 17 years speaking a language other than English at home,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Speak a language other than English at home—Population 5 to 17 years—Percent who speak English less than very well,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,english_ability_by_language,partial,,,BC-2000-009,limited English among ages 5 to 17 speaking another language,concept_family_age_bands_differ,no,1990,Language spoken at home by ability to speak English,Speak English less than very well,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2000,Bergen County,New Jersey,"Place of birth, residence in 1995, and language",,total_population,Total population,884118.0,,persons,reported,,Total population,"Census 2000, Summary Social, Economic, and Housing Characteristics: New Jersey (PHC-2-32)","Table 1: Place of Birth, Residence in 1995, and Language: 2000",,"Place of Birth, Residence in 1995, and Language: 2000",PHC-2,Table 1,,Total population,https://www2.census.gov/library/publications/2003/dec/phc-2-32.pdf,New Jersey 1,bergen_county_2000_immigration_tables.csv,,,total_population,yes,,,BC-2000-001,total population,direct_core_measure,yes,1990,Nativity and citizenship,All persons,PHC-2 summary measure mapped by its reported concept and universe; percent measures remain percent records rather than reconstructed counts.,generated_from_2000_source_and_schema_review,Data based on a sample.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,,foreign_born_population,Estimate!!Total,254459.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_001E,Estimate!!Total,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_001E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,foreign_born_population,unknown,Census API,api_response_and_metadata_validated,BC-2010-001,ACS foreign-born population by place of birth,same_core_concept_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Total,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=3079; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,Bergen County,New Jersey,Place of birth of foreign-born persons,,foreign_born_country_of_birth_europe,Estimate!!Total!!Europe,59395.0,,persons,survey estimate,,Foreign-born population excluding population born at sea,2006-2010 ACS 5-Year Detailed Tables,B05006: PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,American Community Survey,B05006,B05006_002E,Estimate!!Total!!Europe,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,,bergen_county_2010_acs_B05006_B05007.csv,B05006_002E,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,country_of_birth,unknown,Census API,api_response_and_metadata_validated,BC-2010-002,ACS foreign-born population by place of birth,same_hierarchy_label_acs_methodology_break,no,2000,Place of birth of foreign-born persons,Europe,"The standard variable records the closest concept and hierarchy. Historical comparability remains unknown because 2010 is a pooled 2006-2010 ACS survey estimate with published margins of error, while prior sources use different Census products and may use different categories or entry-period bins.",generated_from_2010_acs_source_and_schema_review,source_period=2006-2010; geoid=05000US34003; margin_of_error=1937; 2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
